date,dmi_harmonie_arome_europe,metno_nordic,ecmwf_ifs025,ecmwf_aifs025_single,gfs_global,ecmwf_ifs,dmi_seamless,gfs_seamless
2025-11-10 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 08:00:00+00:00,37.0,12.0,26.0,31.0,27.0,31.0,37.0,27.0
2025-11-10 09:00:00+00:00,101.0,56.0,92.0,83.0,83.0,111.0,101.0,83.0
2025-11-10 10:00:00+00:00,114.0,115.0,175.0,117.0,146.0,193.0,114.0,146.0
2025-11-10 11:00:00+00:00,141.0,143.0,236.0,129.0,181.0,234.0,141.0,181.0
2025-11-10 12:00:00+00:00,67.0,165.0,246.0,119.0,215.0,234.0,67.0,215.0
2025-11-10 13:00:00+00:00,138.0,91.0,208.0,95.0,206.0,172.0,138.0,206.0
2025-11-10 14:00:00+00:00,32.0,23.0,136.0,63.0,121.0,125.0,32.0,121.0
2025-11-10 15:00:00+00:00,23.0,12.0,50.0,29.0,50.0,52.0,23.0,50.0
2025-11-10 16:00:00+00:00,2.0,1.0,3.0,4.0,3.0,3.0,2.0,3.0
2025-11-10 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 19:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 20:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 21:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 22:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-10 23:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 00:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 01:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 02:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 03:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 04:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 05:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 06:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 07:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 08:00:00+00:00,4.0,4.0,5.0,17.0,3.0,8.0,4.0,3.0
2025-11-11 09:00:00+00:00,22.0,13.0,24.0,49.0,8.0,46.0,22.0,8.0
2025-11-11 10:00:00+00:00,33.0,11.0,58.0,72.0,71.0,122.0,33.0,71.0
2025-11-11 11:00:00+00:00,152.0,74.0,93.0,86.0,196.0,181.0,152.0,196.0
2025-11-11 12:00:00+00:00,156.0,79.0,120.0,88.0,228.0,167.0,156.0,228.0
2025-11-11 13:00:00+00:00,59.0,71.0,128.0,80.0,149.0,187.0,59.0,149.0
2025-11-11 14:00:00+00:00,12.0,45.0,97.0,60.0,109.0,127.0,12.0,109.0
2025-11-11 15:00:00+00:00,24.0,26.0,38.0,30.0,46.0,57.0,24.0,46.0
2025-11-11 16:00:00+00:00,3.0,1.0,2.0,4.0,2.0,3.0,3.0,2.0
2025-11-11 17:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-11 18:00:00+00:00,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
